pl_hostname,pl_letter,pl_discmethod,pl_disc,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_radjerr1,pl_radjerr2,pl_dens,pl_trandep,pl_instrument,pl_insol,pl_eqt,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbpererr1,pl_orbpererr2,st_optmag,ra,dec,st_dist,st_teff,st_mass,st_rad,st_plx,gaia_plx,gaia_dist,st_pm,gaia_pm,st_radv,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_age,st_acts,st_bmvj,st_jmh2,pl_instrument,pl_telescope,rowupdate,st_nplc,pl_def_refname,pl_disc_refname,pl_pelink,st_j,st_h,st_k
Kepler-193,c,Transit,2014,2,50.69749400,0.286000,,,,0.245,0.111,-0.111,,,Kepler CCD Array,,,,,,,0.00044600,-0.00044600,14.615,296.498596,46.577244,,6335.00,,1.15,,,,,,,,4.40,,,-0.011,,,,0.297,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-193_c/,13.539,13.242,13.218
Kepler-194,b,Transit,2014,3,2.09228100,0.032000,,,,0.135,0.070,-0.070,,,Kepler CCD Array,,,,,,,0.00000800,-0.00000800,14.915,291.971445,47.864174,,6089.00,,1.02,,,,,,,,4.42,,,-0.298,,,,0.330,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-194_b/,13.780,13.450,13.512
Kepler-194,c,Transit,2014,3,17.30803200,0.131000,,,,0.231,0.121,-0.121,,,Kepler CCD Array,,,,,,,0.00007900,-0.00007900,14.915,291.971445,47.864174,,6089.00,,1.02,,,,,,,,4.42,,,-0.298,,,,0.330,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-194_c/,13.780,13.450,13.512
Kepler-195,b,Transit,2014,2,8.30787200,0.077000,,,,0.181,0.066,-0.066,,,Kepler CCD Array,,,,,,,0.00002000,-0.00002000,14.813,288.120962,47.966667,,5329.00,,0.78,,,,,,,,4.60,,,-0.052,,,,0.476,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-195_b/,13.531,13.055,12.959
Kepler-195,c,Transit,2014,2,34.09686300,0.197000,,,,0.138,0.051,-0.051,,,Kepler CCD Array,,,,,,,0.00037100,-0.00037100,14.813,288.120962,47.966667,,5329.00,,0.78,,,,,,,,4.60,,,-0.052,,,,0.476,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-195_c/,13.531,13.055,12.959
Kepler-196,b,Transit,2014,2,20.73988600,0.138000,,,,0.170,0.013,-0.013,,,Kepler CCD Array,,,,,,,0.00006600,-0.00006600,14.157,284.968519,42.079205,,5128.00,,0.78,,,,,,,,4.57,,,0.071,,,,0.452,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-196_b/,12.752,12.300,12.235
Kepler-197,b,Transit,2014,4,5.59930800,0.060000,,,,0.091,0.004,-0.004,,,Kepler CCD Array,,,,,,,0.00002300,-0.00002300,11.811,295.226435,50.559006,,6004.00,,1.12,,,,54.500,,,,4.30,,,-0.533,,,,0.237,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-197_b/,10.814,10.577,10.535
Kepler-197,c,Transit,2014,4,10.34969500,0.090000,,,,0.110,0.004,-0.004,,,Kepler CCD Array,,,,,,,0.00004500,-0.00004500,11.811,295.226435,50.559006,,6004.00,,1.12,,,,54.500,,,,4.30,,,-0.533,,,,0.237,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-197_c/,10.814,10.577,10.535
Kepler-197,d,Transit,2014,4,15.67756300,0.119000,,,,0.109,0.009,-0.009,,,Kepler CCD Array,,,,,,,0.00009600,-0.00009600,11.811,295.226435,50.559006,,6004.00,,1.12,,,,54.500,,,,4.30,,,-0.533,,,,0.237,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-197_d/,10.814,10.577,10.535
Kepler-197,e,Transit,2014,4,25.20971500,0.164000,,,,0.081,0.004,-0.004,,,Kepler CCD Array,,,,,,,0.00038700,-0.00038700,11.811,295.226435,50.559006,,6004.00,,1.12,,,,54.500,,,,4.30,,,-0.533,,,,0.237,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-197_e/,10.814,10.577,10.535
Kepler-198,c,Transit,2014,3,49.56741600,0.259000,,,,0.220,0.033,-0.033,,,Kepler CCD Array,,,,,,,0.00022000,-0.00022000,13.597,290.673130,38.691011,,5574.00,0.93,0.94,,,,5.800,,,,4.47,,,-0.140,,,,0.354,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-198_c/,12.421,12.067,12.027
Kepler-199,b,Transit,2014,2,23.63760400,0.158000,,,,0.277,0.050,-0.050,,,Kepler CCD Array,,,,,,,0.00005000,-0.00005000,13.595,295.559419,40.236271,,5644.00,,0.97,,,,,,,,4.44,,,-0.157,,,,0.348,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-199_b/,12.449,12.101,12.083
Kepler-199,c,Transit,2014,2,67.09340800,0.316000,,,,0.290,0.052,-0.052,,,Kepler CCD Array,,,,,,,0.00019000,-0.00019000,13.595,295.559419,40.236271,,5644.00,,0.97,,,,,,,,4.44,,,-0.157,,,,0.348,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-199_c/,12.449,12.101,12.083
Kepler-200,c,Transit,2014,2,10.22215700,0.090000,,,,0.142,0.026,-0.026,,,Kepler CCD Array,,,,,,,0.00005300,-0.00005300,13.984,284.409920,41.237465,,5678.00,,0.94,,,,11.000,,,,4.45,,,-0.118,,,,0.291,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-200_c/,12.871,12.580,12.455
Kepler-201,b,Transit,2014,2,25.67208300,0.175000,,,,0.219,0.043,-0.043,,,Kepler CCD Array,,,,,,,0.00007500,-0.00007500,13.004,293.626040,41.272827,,6065.00,1.17,1.23,,,,,,,,4.29,,,-0.279,,,,0.253,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-201_b/,12.037,11.784,11.737
Kepler-201,c,Transit,2014,2,151.88405800,0.573000,,,,0.254,0.054,-0.054,,,Kepler CCD Array,,,,,,,0.00201400,-0.00201400,13.004,293.626040,41.272827,,6065.00,1.17,1.23,,,,,,,,4.29,,,-0.279,,,,0.253,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-201_c/,12.037,11.784,11.737
Kepler-203,b,Transit,2014,3,3.16269700,0.043000,,,,0.229,0.046,-0.046,,,Kepler CCD Array,,,,,,,0.00000400,-0.00000400,13.989,297.089977,41.388039,,5821.00,0.98,1.11,,,,11.700,,,,4.36,,,-0.107,,,,0.389,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-203_b/,12.859,12.470,12.445
Kepler-203,c,Transit,2014,3,5.37064700,0.061000,,,,0.220,0.042,-0.042,,,Kepler CCD Array,,,,,,,0.00000800,-0.00000800,13.989,297.089977,41.388039,,5821.00,0.98,1.11,,,,11.700,,,,4.36,,,-0.107,,,,0.389,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-203_c/,12.859,12.470,12.445
Kepler-203,d,Transit,2014,3,11.32972000,0.100000,,,,0.128,0.025,-0.025,,,Kepler CCD Array,,,,,,,0.00008000,-0.00008000,13.989,297.089977,41.388039,,5821.00,0.98,1.11,,,,11.700,,,,4.36,,,-0.107,,,,0.389,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-203_d/,12.859,12.470,12.445
Kepler-204,c,Transit,2014,2,25.66059300,0.173000,,,,0.160,0.035,-0.035,,,Kepler CCD Array,,,,,,,0.00028800,-0.00028800,13.909,285.347187,41.761925,,5812.00,0.96,1.24,,,,,,,,4.27,,,-0.213,,,,0.360,Kepler CCD Array,0.95 m Kepler Telescope,2014-05-14,0,Rowe et al. 2014,Rowe et al. 2014,http://exoplanet.eu/catalog/kepler-204_c/,12.846,12.486,12.481
HAT-P-44,b,Transit,2014,2,4.30121900,0.050700,0.044000,89.100,0.35200,1.242,0.106,-0.051,0.23000,,2K CCD Sensor,,1108,0.02900,-0.02900,0.029,-0.029,0.00001900,-0.00001900,,213.144074,47.014687,363.00,5295.00,0.94,0.95,,,,,,-33.45,,4.46,-0.194,,0.330,7.500,,,0.369,2K CCD Sensor,Canon 200mm f/1.8L,2014-05-14,0,Hartman et al. 2014,Hartman et al. 2014,http://exoplanet.eu/catalog/hat-p-44_b/,11.729,11.360,11.275
HAT-P-44,c,Radial Velocity,2014,2,872.20000000,1.752000,0.494000,,4.00000,,,,,,HIRES Spectrometer,,,1.40000,-0.80000,1.4,-0.8,1.70000000,-1.70000000,,213.144074,47.014687,363.00,5295.00,0.94,0.95,,,,,,-33.45,,4.46,-0.194,,0.330,7.500,,,0.369,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Hartman et al. 2014,Hartman et al. 2014,http://exoplanet.eu/catalog/hat-p-44_c/,11.729,11.360,11.275
HAT-P-45,b,Transit,2014,1,3.12899200,0.045200,0.049000,87.800,0.89200,1.426,0.175,-0.087,0.38000,,2K CCD Sensor,,1652,0.13700,-0.09900,0.137,-0.099,0.00002100,-0.00002100,,274.373238,-3.381036,305.00,6330.00,1.26,1.32,,,,,,23.90,,4.30,0.400,,0.070,2.000,,,0.380,2K CCD Sensor,Canon 200mm f/1.8L,2014-05-14,0,Hartman et al. 2014,Hartman et al. 2014,http://exoplanet.eu/catalog/hat-p-45_b/,10.730,10.350,10.201
HAT-P-46,b,Transit,2014,1,4.46312900,0.057700,0.123000,85.500,0.49300,1.284,0.271,-0.133,0.28000,,2K CCD Sensor,,1458,0.08200,-0.05200,0.082,-0.052,0.00004800,-0.00004800,,270.444201,-2.970947,296.00,6120.00,1.28,1.40,,,,,,-20.91,,4.25,0.391,,0.300,2.500,,,0.358,2K CCD Sensor,Canon 200mm f/1.8L,2014-05-14,0,Hartman et al. 2014,Hartman et al. 2014,http://exoplanet.eu/catalog/hat-p-46_b/,10.330,9.972,9.924
HAT-P-54,b,Transit,2015,1,3.79984700,0.041170,0.074000,87.040,0.76000,0.944,0.028,-0.028,1.11800,,2K CCD Sensor,,818,0.03200,-0.03200,0.032,-0.032,0.00001400,-0.00001400,13.600,99.898003,25.482540,,4390.00,0.65,0.62,,,,,,,,4.67,-0.902,,-0.127,3.900,,,0.658,2K CCD Sensor,Canon 200mm f/1.8L,2015-04-24,0,Bakos et al. 2015,Bakos et al. 2015,http://exoplanet.eu/catalog/hat-p-54_b/,11.145,10.487,10.326
HATS-2,b,Transit,2013,1,1.35413300,0.023000,0.000000,87.200,1.34500,1.168,0.030,-0.030,1.05000,,Apogee 4K CCD Sensor,,1577,0.15000,-0.15000,0.15,-0.15,0.00000100,-0.00000100,13.562,176.739094,-22.562992,360.00,5227.00,0.88,0.90,,,,,,,K,4.48,-0.268,,0.150,9.700,,,0.431,Apogee 4K CCD Sensor,0.18 m Takahashi Epsilon Astrograph,2014-05-14,0,Mohler-Fischer et al. 2013,Mohler-Fischer et al. 2013,http://exoplanet.eu/catalog/hats-2_b/,11.906,11.475,11.386
HATS-3,b,Transit,2013,1,3.54785100,0.048500,0.000000,86.200,1.07100,1.381,0.035,-0.035,0.51000,,Apogee 4K CCD Sensor,,1648,0.13600,-0.13600,0.136,-0.136,0.00000500,-0.00000500,12.440,312.457440,-24.428793,453.00,6351.00,1.21,1.40,,3.16,316.74,,16.900,,F,4.22,0.456,,-0.157,3.200,,,0.261,Apogee 4K CCD Sensor,0.18 m Takahashi Epsilon Astrograph,2014-05-14,0,Bayliss et al. 2013,Bayliss et al. 2013,http://exoplanet.eu/catalog/hats-3_b/,10.980,10.719,10.694
HATS-5,b,Transit,2014,1,4.76338700,0.054200,0.019000,89.300,0.23700,0.912,0.025,-0.025,0.39000,,Apogee 4K CCD Sensor,,1025,0.01200,-0.01200,0.012,-0.012,0.00001000,-0.00001000,12.630,67.222871,-21.481916,257.00,5304.00,0.94,0.87,,,,,,,G,4.53,-0.268,,0.190,3.600,,0.809,0.427,Apogee 4K CCD Sensor,0.18 m Takahashi Epsilon Astrograph,2014-05-14,0,Zhou et al. 2014,Zhou et al. 2014,http://exoplanet.eu/catalog/hats-5_b/,11.199,10.772,10.703
HATS-6,b,Transit,2015,1,3.32527250,0.036230,0.000000,88.210,0.31900,0.998,0.019,-0.019,0.39900,3.230000,Apogee 4K CCD Sensor,,713,0.07000,-0.07000,0.07,-0.07,0.00000210,-0.00000210,15.160,88.146797,-19.031656,148.40,3724.00,0.57,0.57,,,,,,,M1 V,4.68,,4.3600,0.200,8.100,,1.504,0.649,Apogee 4K CCD Sensor,0.18 m Takahashi Epsilon Astrograph,2015-05-14,0,Hartman et al. 2015,Hartman et al. 2015,http://exoplanet.eu/catalog/hats-6_b/,12.046,11.397,11.224
HD 142,b,Radial Velocity,2001,2,349.70000000,1.020000,0.170000,,1.25000,,,,,,UCLES Spectrograph,,,0.15000,-0.15000,0.15,-0.15,1.20000000,-1.20000000,5.700,1.579898,-49.075191,25.64,6245.00,1.23,1.47,39.00,,,575.900,,5.30,G1 IV,4.62,,,0.090,,,0.520,0.044,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-08-21,0,Wittenmyer et al. 2012,Tinney et al. 2002,http://exoplanet.eu/catalog/hd_142_b/,4.690,4.646,4.474
HD 142,c,Radial Velocity,2012,2,6005.00000000,6.800000,0.210000,,5.30000,,,,,,UCLES Spectrograph,,,0.70000,-0.70000,0.7,-0.7,477.00000000,-477.00000000,5.700,1.579898,-49.075191,25.64,6245.00,1.23,1.47,39.00,,,575.900,,5.30,G1 IV,4.62,,,0.090,,,0.520,0.044,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-08-21,0,Wittenmyer et al. 2012,Wittenmyer et al. 2012,http://exoplanet.eu/catalog/hd_142_c/,4.690,4.646,4.474
HD 1502,b,Radial Velocity,2011,1,431.80000000,1.310000,0.101000,,3.10000,,,,,,HIRES Spectrometer,,,0.20000,-0.20000,0.2,-0.2,3.50000000,-3.50000000,8.520,4.821110,14.054755,167.50,5049.00,1.61,4.50,5.97,,,76.000,,,K0,3.40,1.064,,0.090,2.400,,0.920,0.447,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Johnson et al. 2011,Johnson et al. 2011,http://exoplanet.eu/catalog/hd_1502_b/,6.681,6.234,6.120
HD 1605,b,Radial Velocity,2015,2,577.90000000,1.480000,0.078000,,0.96000,,,,,,Multiple Instruments,,,0.06000,-0.04000,0.06,-0.04,5.60000000,-4.90000000,7.520,5.131330,30.974804,84.60,4757.00,1.31,3.80,11.82,11.15,89.71,104.400,103.400,,K1 IV,3.40,0.820,,0.210,4.590,,0.960,0.475,Multiple Instruments,Multiple Telescopes,2015-04-01,0,Harakawa et al. 2015,Harakawa et al. 2015,http://exoplanet.eu/catalog/hd_1605_b/,5.850,5.375,5.272
HD 1666,b,Radial Velocity,2015,1,270.00000000,0.940000,0.630000,,6.43000,,,,,,Multiple Instruments,,,0.31000,-0.22000,0.31,-0.22,0.80000000,-0.90000000,8.170,5.218085,-19.931225,110.62,6317.00,1.50,1.93,9.04,8.47,118.03,58.100,60.400,17.50,F7 V,4.06,0.730,,0.370,1.760,,0.530,0.206,Multiple Instruments,Multiple Telescopes,2015-04-01,0,Harakawa et al. 2015,Harakawa et al. 2015,http://exoplanet.eu/catalog/hd_1666_b/,7.269,7.063,6.964
HD 1690,b,Radial Velocity,2010,1,533.00000000,1.300000,0.640000,,6.10000,,,,,,HARPS Spectrograph,,,0.90000,-0.90000,0.9,-0.9,1.70000000,-1.70000000,9.170,5.305497,-8.281169,7.01,4393.00,1.09,16.70,43.42,1.48,673.70,13.000,13.700,18.23,K1 III,2.12,1.520,,-0.320,6.700,,1.354,0.648,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Moutou et al. 2011,Moutou et al. 2011,http://exoplanet.eu/catalog/hd_1690_b/,6.877,6.229,6.018
HD 2039,b,Radial Velocity,2002,1,1120.00000000,2.230000,0.715000,,6.11000,,,,,,UCLES Spectrograph,,,0.82000,-0.82000,0.82,-0.82,23.00000000,-23.00000000,9.000,6.084491,-56.650047,89.85,5941.00,1.17,,11.13,11.51,86.92,80.400,80.000,8.40,G2/G3 IV/V,4.38,,,0.315,,,0.660,0.260,UCLES Spectrograph,3.9 m Anglo-Australian Telescope,2014-08-21,0,Butler et al. 2006,Tinney et al. 2003,http://exoplanet.eu/catalog/hd_2039_b/,7.912,7.652,7.549
HD 2638,b,Radial Velocity,2005,1,3.44420000,0.044000,0.000000,,0.48000,,,,,,HARPS Spectrograph,,,,,,,0.00020000,-0.00020000,9.375,7.499466,-5.764002,53.71,5192.00,0.93,,18.62,17.79,56.23,249.000,247.400,9.63,G5,4.29,-0.330,,0.160,3.000,,0.955,0.441,HARPS Spectrograph,3.6 m ESO Telescope,2014-11-19,0,Moutou et al. 2005,Moutou et al. 2005,http://exoplanet.eu/catalog/hd_2638_b/,7.858,7.417,7.308
HD 3651,b,Radial Velocity,2003,1,62.21800000,0.295000,0.596000,,0.22900,,,,,,Multiple Instruments,,,0.00800,-0.00800,0.008,-0.008,0.01500000,-0.01500000,5.860,9.840858,21.250473,11.10,5221.00,0.88,,,,,590.700,,-33.50,K0 V,,,,0.240,,0.169,0.850,0.485,Multiple Instruments,Multiple Telescopes,2014-05-14,0,Wittenmyer et al. 2009,Fischer et al. 2003,http://exoplanet.eu/catalog/hd_3651_b/,4.549,4.064,3.999
HD 4113,b,Radial Velocity,2007,1,526.62000000,1.280000,0.903000,,1.56000,,,,,,CORALIE Spectrograph,,,0.04000,-0.04000,0.04,-0.04,0.30000000,-0.30000000,7.881,10.802486,-37.982632,44.05,5688.00,0.99,,22.70,23.99,41.69,121.800,124.800,4.87,G5,4.40,0.086,,0.200,6.400,,0.726,0.327,CORALIE Spectrograph,1.2 m Leonhard Euler Telescope,2014-12-03,0,Tamuz et al. 2008,Tamuz et al. 2008,http://exoplanet.eu/catalog/hd_4113_b/,6.672,6.345,6.289
HD 4203,b,Radial Velocity,2001,2,437.05000000,1.173500,0.520000,,1.82000,,,,,,HIRES Spectrometer,,,0.05000,-0.05000,0.05,-0.05,0.27000000,-0.27000000,8.687,11.171676,20.448927,77.82,5702.00,1.13,,12.85,12.67,78.95,174.700,174.200,-14.10,G5,4.36,,,0.453,,0.136,0.758,0.274,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Kane et al. 2014,Vogt et al. 2002,http://exoplanet.eu/catalog/hd_4203_b/,7.389,7.115,7.047
HD 4208,b,Radial Velocity,2001,1,828.00000000,1.650000,0.052000,,0.80400,,,,,,HIRES Spectrometer,,,0.07300,-0.07300,0.073,-0.073,8.10000000,-8.10000000,7.780,11.111043,-26.515680,32.70,5600.00,0.87,,30.58,29.40,34.01,347.800,347.400,56.20,G5 V,4.52,,,-0.284,,0.170,0.660,0.327,HIRES Spectrometer,10 m Keck I Telescope,2014-07-23,0,Butler et al. 2006,Vogt et al. 2002,http://exoplanet.eu/catalog/hd_4208_b/,6.570,6.243,6.163
HD 4308,b,Radial Velocity,2005,1,15.56000000,0.115000,0.000000,,0.04420,,,,,,HARPS Spectrograph,,,,,,,0.02000000,-0.02000000,6.560,11.163615,-65.649521,21.85,5685.00,0.83,,45.76,45.40,22.03,757.800,758.600,95.10,G5 V,4.49,-0.004,,-0.310,4.300,0.200,0.650,0.265,HARPS Spectrograph,3.6 m ESO Telescope,2014-12-03,0,Udry et al. 2006,Udry et al. 2006,http://exoplanet.eu/catalog/hd_4308_b/,5.366,5.101,4.945
HD 4732,b,Radial Velocity,2012,2,360.20000000,1.190000,0.130000,,2.37000,,,,,,Multiple Instruments,,,0.34000,-0.34000,0.34,-0.34,1.40000000,-1.40000000,5.890,12.308117,-24.136671,56.50,4959.00,1.74,5.40,17.70,,,100.700,,,K0 IV,3.16,1.190,,0.010,,0.118,0.962,0.621,Multiple Instruments,Multiple Telescopes,2014-05-14,0,Sato et al. 2013,Sato et al. 2013,http://exoplanet.eu/catalog/hd_4732_b/,4.338,3.717,3.691
HD 5319,c,Radial Velocity,2014,2,886.00000000,2.071000,0.150000,,1.15000,,,,,,HIRES Spectrometer,,,0.08000,-0.08000,0.08,-0.08,8.00000000,-8.00000000,8.050,13.755836,0.789553,114.00,4958.00,1.51,3.85,,8.36,119.64,50.300,49.900,,K3 IV,3.45,0.908,,0.150,3.100,,0.990,0.484,HIRES Spectrometer,10 m Keck I Telescope,2014-12-03,0,Giguere et al. 2015,Giguere et al. 2015,http://exoplanet.eu/catalog/hd_5319_c/,6.348,5.864,5.699
HD 5608,b,Radial Velocity,2012,1,792.60000000,1.900000,0.190000,,1.40000,,,,,,HIDES Echelle Spectrograph,,,,,,,7.70000000,-7.70000000,5.980,14.559246,33.950886,58.17,4854.00,1.55,5.50,17.19,17.14,58.36,79.900,80.000,,K0,,1.179,,,,,1.016,0.598,HIDES Echelle Spectrograph,1.88 m Telescope,2015-09-03,0,Sato et al. 2012,Sato et al. 2012,http://exoplanet.eu/catalog/hd_5608_b/,4.478,3.880,3.826
HD 5891,b,Radial Velocity,2011,1,177.11000000,0.760000,0.066000,,7.60000,,,,,,HIRES Spectrometer,,,0.40000,-0.40000,0.4,-0.4,0.32000000,-0.32000000,8.250,15.138300,20.292484,150.60,4907.00,1.91,8.70,6.64,3.67,272.48,41.000,40.300,,G5,2.90,1.595,,-0.020,1.500,,0.990,0.514,HIRES Spectrometer,10 m Keck I Telescope,2014-05-14,0,Johnson et al. 2011,Johnson et al. 2011,http://exoplanet.eu/catalog/hd_5891_b/,6.239,5.725,5.621
HD 6434,b,Radial Velocity,2003,1,22.01700000,0.148000,0.146000,,0.44000,,,,,,CORALIE Spectrograph,,,0.01000,-0.01000,0.01,-0.01,0.00080000,-0.00080000,7.710,16.167295,-39.488216,40.32,5690.00,0.89,1.14,24.80,23.58,42.40,552.900,554.600,22.90,G2/3 V,4.29,,,-0.480,11.270,,0.610,0.305,CORALIE Spectrograph,1.2 m Leonhard Euler Telescope,2015-11-19,0,Hinkel et al. 2015,Mayor et al. 2004,http://exoplanet.eu/catalog/hd_6434_b/,6.577,6.272,6.187
HD 7199,b,Radial Velocity,2011,1,615.00000000,1.360000,0.190000,,0.29000,,,,,,HARPS Spectrograph,,,0.02300,-0.02300,0.023,-0.023,7.00000000,-7.00000000,8.027,17.696762,-66.188164,35.88,5386.00,0.89,0.96,27.87,27.66,36.16,164.800,165.800,4.80,K0 IV/V,4.34,-0.155,,0.280,6.790,,0.865,0.335,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Dumusque et al. 2011,Dumusque et al. 2011,http://exoplanet.eu/catalog/hd_7199_b/,6.664,6.329,6.229
HD 7449,b,Radial Velocity,2011,1,1275.00000000,2.300000,0.820000,,1.11000,,,,,,HARPS Spectrograph,,,0.27000,-0.37000,0.27,-0.37,15.00000000,-11.00000000,7.483,18.622173,-5.047387,38.52,6024.00,1.05,1.01,25.96,27.14,36.85,212.200,212.800,-20.00,G0 V,4.51,0.083,,-0.110,2.100,,0.594,0.246,HARPS Spectrograph,3.6 m ESO Telescope,2014-05-14,0,Dumusque et al. 2011,Dumusque et al. 2011,http://exoplanet.eu/catalog/hd_7449_b/,6.425,6.179,6.084
HD 7924,b,Radial Velocity,2008,3,5.39792000,0.056640,0.058000,,0.02731,,,,,,HIRES Spectrometer,113.70,826,0.00164,-0.00160,0.0016360947676,-0.0016046314067,0.00025000,-0.00025000,7.185,20.496313,76.710281,16.82,5075.00,0.83,0.78,,58.79,17.01,48.400,47.800,-23.40,K0.5 V,4.59,,,-0.150,,0.222,0.826,0.387,HIRES Spectrometer,10 m Keck I Telescope,2015-05-14,0,Fulton et al. 2015,Howard et al. 2009,http://exoplanet.eu/catalog/hd_7924_b/,5.618,5.231,5.159
HD 7924,c,Radial Velocity,2015,3,15.29900000,0.113400,0.098000,,0.02473,,,,,,HIRES Spectrometer,28.35,584,0.00230,-0.00223,0.0022968253469,-0.0022338986251,0.00320000,-0.00330000,7.185,20.496313,76.710281,16.82,5075.00,0.83,0.78,,58.79,17.01,48.400,47.800,-23.40,K0.5 V,4.59,,,-0.150,,0.222,0.826,0.387,HIRES Spectrometer,10 m Keck I Telescope,2015-05-14,0,Fulton et al. 2015,Fulton et al. 2015,http://exoplanet.eu/catalog/hd_7924_c/,5.618,5.231,5.159
HD 8535,b,Radial Velocity,2010,1,1313.00000000,2.450000,0.150000,,0.68000,,,,,,HARPS Spectrograph,,,0.07000,-0.04000,0.07,-0.04,28.00000000,-28.00000000,7.700,20.905149,-41.269802,52.50,6136.00,1.13,1.19,19.03,18.09,55.28,90.200,90.800,2.46,G0 V,4.46,,,0.060,,0.151,0.553,0.286,HARPS Spectrograph,3.6 m ESO Telescope,2015-04-16,0,Naef et al. 2010,Naef et al. 2010,http://exoplanet.eu/catalog/hd_8535_b/,6.735,6.449,6.354
HD 8574,b,Radial Velocity,2002,1,227.00000000,0.757000,0.297000,,1.80000,,,,,,ELODIE Spectrograph,,,0.06000,-0.06000,0.06,-0.06,0.20000000,-0.20000000,7.112,21.302153,28.566692,44.20,6050.00,1.12,,,22.55,44.35,298.100,296.600,18.60,F8,,,,-0.030,,0.144,0.574,0.224,ELODIE Spectrograph,1.93 m Telescope,2014-05-14,0,Wittenmyer et al. 2009,Perrier et al. 2003,http://exoplanet.eu/catalog/hd_8574_b/,6.048,5.824,5.784
HD 9446,b,Radial Velocity,2009,2,30.05200000,0.189000,0.200000,,0.70000,,,,,,SOPHIE Spectrograph,,,0.06000,-0.06000,0.06,-0.06,0.02700000,-0.02700000,8.369,23.334101,29.265148,52.85,5793.00,1.00,1.00,18.92,,,198.400,,21.71,G5 V,4.53,0.041,,0.090,,,0.680,0.314,SOPHIE Spectrograph,1.93 m Telescope,2016-03-10,0,Hebrard et al. 2010,Hebrard et al. 2010,http://exoplanet.eu/catalog/hd_9446_b/,7.207,6.893,6.851
